#SampleID,BarcodeSequence,LinkerPrimerSequence,Location,Sampling_date,Loc_plot_ID,rep-by-loc,Soil_Zone,genotype,crop,Herbicide_History,Glyphosphate_Treatment,system,System-loc,,Sample,I,D,year,ITS_seq_plate,ITS-date,16s_seq_plate,16s-date,original well-plate,,Year,Site,Plate#,Run#,Original Well,q,PCR Well,original well,Well Type,Replicate,Threshold (dRn),Ct (dRn),Quantity (picograms),RSq (dRn),Slope (dRn),Correction
228.S90,,,Beltsville,pre,104,,rhizosphere,RR,soy,15yrs,spray,,NT-MD,,Plate1,H,6,2013,228,3/25/16,172,7/23/15,H6-Plate1,,2013,Beltsville,Plate1,Run1,H6,H,6,H6,Unknown,48,0.9032,19.08,2.68,0.999,-3.328,0.537730149
228.S91,,,Beltsville,pre,107,,rhizosphere,Non_RR,soy,none,no_spray,,Org_6,,Plate1,H,7,2013,228,3/25/16,172,7/23/15,H7-Plate1,,2013,Beltsville,Plate1,Run2,H1,H,1,H7,Unknown,56,0.7344,18.83,2.69,0.998,-3.289,0.539736604
228.S92,,,Beltsville,pre,110,,bulk,RR,corn,none,no_spray,,Org_6,,Plate1,H,8,2013,228,3/25/16,172,7/23/15,H8-Plate1,,2013,Beltsville,Plate1,Run2,H2,H,2,H8,Unknown,64,0.7344,18.75,2.85,0.998,-3.289,0.571839897
228.S93,,,Beltsville,pre,110,,rhizosphere,RR,corn,none,spray,,Org_6,,Plate1,H,9,2013,228,3/25/16,172,7/23/15,H9-Plate1,,2013,Beltsville,Plate1,Run2,H3,H,3,H9,Unknown,72,0.7344,18.71,2.94,0.998,-3.289,0.589897999
230.S1,,,Beltsville,post,204,,bulk,RR,soy,none,no_spray,,Org_6,,Plate2,A,1,2013,230,3/30/16,184,10/6/15,A1-Plate2,,2013,Beltsville,Plate2,Run1,A1,A,1,A1,Unknown,1,0.9358,19.09,2.85,0.999,-3.337,0.571839897
230.S10,,,Beltsville,post,216,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate2,A,10,2013,230,3/30/16,184,10/6/15,A10-Plate2,,2013,Beltsville,Plate2,Run2,A4,A,4,A10,Unknown,73,0.8798,18.94,3.07,0.999,-3.359,0.615981924
230.S11,,,Beltsville,post,216,,bulk,RR,corn,15yrs,spray,,NT-MD,,Plate2,A,11,2013,230,3/30/16,184,10/6/15,A11-Plate2,,2013,Beltsville,Plate2,Run2,A5,A,5,A11,Unknown,81,0.8798,19.12,2.72,0.999,-3.359,0.545755972
230.S12,,,Beltsville,post,217,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MD,,Plate2,A,12,2013,230,3/30/16,184,10/6/15,A12-Plate2,,2013,Beltsville,Plate2,Run2,A6,A,6,A12,Unknown,89,0.8798,18.92,3.12,0.999,-3.359,0.626014203
230.S2,,,Beltsville,post,204,,bulk,RR,soy,none,spray,,Org_6,,Plate2,A,2,2013,230,3/30/16,184,10/6/15,A2-Plate2,,2013,Beltsville,Plate2,Run1,A2,A,2,A2,Unknown,9,0.9358,19.14,2.75,0.999,-3.337,0.551775339
230.S3,,,Beltsville,post,206,,rhizosphere,Non_RR,corn,none,no_spray,,Org_6,,Plate2,A,3,2013,230,3/30/16,184,10/6/15,A3-Plate2,,2013,Beltsville,Plate2,Run1,A3,A,3,A3,Unknown,17,0.9358,18.85,3.36,0.999,-3.337,0.674169141
230.S4,,,Beltsville,post,210,,bulk,RR,soy,none,no_spray,,Org_3,,Plate2,A,4,2013,230,3/30/16,184,10/6/15,A4-Plate2,,2013,Beltsville,Plate2,Run1,A4,A,4,A4,Unknown,25,0.9358,18.75,3.6,0.999,-3.337,0.72232408
230.S5,,,Beltsville,post,210,,bulk,RR,soy,none,spray,,Org_3,,Plate2,A,5,2013,230,3/30/16,184,10/6/15,A5-Plate2,,2013,Beltsville,Plate2,Run1,A5,A,5,A5,Unknown,33,0.9358,18.96,3.12,0.999,-3.337,0.626014203
230.S6,,,Beltsville,post,211,,rhizosphere,Non_RR,corn,none,no_spray,,Org_3,,Plate2,A,6,2013,230,3/30/16,184,10/6/15,A6-Plate2,,2013,Beltsville,Plate2,Run1,A6,A,6,A6,Unknown,41,0.9358,18.94,3.17,0.999,-3.337,0.636046482
230.S7,,,Beltsville,post,212,,bulk,RR,soy,15yrs,no_spray,,CT-MD,,Plate2,A,7,2013,230,3/30/16,184,10/6/15,A7-Plate2,,2013,Beltsville,Plate2,Run2,A1,A,1,A7,Unknown,49,0.8798,18.91,3.12,0.999,-3.359,0.626014203
230.S8,,,Beltsville,post,212,,bulk,RR,soy,15yrs,spray,,CT-MD,,Plate2,A,8,2013,230,3/30/16,184,10/6/15,A8-Plate2,,2013,Beltsville,Plate2,Run2,A2,A,2,A8,Unknown,57,0.8798,18.97,3.01,0.999,-3.359,0.603943189
230.S9,,,Beltsville,post,213,,rhizosphere,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate2,A,9,2013,230,3/30/16,184,10/6/15,A9-Plate2,,2013,Beltsville,Plate2,Run2,A3,A,3,A9,Unknown,65,0.8798,18.91,3.14,0.999,-3.359,0.630027114
230.S13,,,Beltsville,post,204,,bulk,Non_RR,soy,none,no_spray,,Org_6,,Plate2,B,1,2013,230,3/30/16,184,10/6/15,B1-Plate2,,2013,Beltsville,Plate2,Run1,B1,B,1,B1,Unknown,2,0.9358,18.99,3.05,0.999,-3.337,0.611969012
230.S22,,,Beltsville,post,216,,bulk,RR,corn,15yrs,no_spray,,NT-MD,,Plate2,B,10,2013,230,3/30/16,184,10/6/15,B10-Plate2,,2013,Beltsville,Plate2,Run2,B4,B,4,B10,Unknown,74,0.8798,18.83,3.31,0.999,-3.359,0.664136863
230.S23,,,Beltsville,pre,216,,bulk,RR,corn,15yrs,spray,,NT-MD,,Plate2,B,11,2013,230,3/30/16,184,10/6/15,B11-Plate2,,2013,Beltsville,Plate2,Run2,B5,B,5,B11,Unknown,82,0.8798,18.89,3.17,0.999,-3.359,0.636046482
230.S24,,,Beltsville,post,217,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate2,B,12,2013,230,3/30/16,184,10/6/15,B12-Plate2,,2013,Beltsville,Plate2,Run2,B6,B,6,B12,Unknown,90,0.8798,19.01,2.92,0.999,-3.359,0.585885087
230.S14,,,Beltsville,pre,204,,bulk,RR,soy,none,spray,,Org_6,,Plate2,B,2,2013,230,3/30/16,184,10/6/15,B2-Plate2,,2013,Beltsville,Plate2,Run1,B2,B,2,B2,Unknown,10,0.9358,18.8,3.48,0.999,-3.337,0.698246611
230.S15,,,Beltsville,post,206,,rhizosphere,RR,corn,none,no_spray,,Org_6,,Plate2,B,3,2013,230,3/30/16,184,10/6/15,B3-Plate2,,2013,Beltsville,Plate2,Run1,B3,B,3,B3,Unknown,18,0.9358,18.96,3.12,0.999,-3.337,0.626014203
230.S16,,,Beltsville,post,210,,bulk,Non_RR,soy,none,no_spray,,Org_3,,Plate2,B,4,2013,230,3/30/16,184,10/6/15,B4-Plate2,,2013,Beltsville,Plate2,Run1,B4,B,4,B4,Unknown,26,0.9358,18.88,3.29,0.999,-3.337,0.660123951
230.S17,,,Beltsville,pre,210,,bulk,RR,soy,none,spray,,Org_3,,Plate2,B,5,2013,230,3/30/16,184,10/6/15,B5-Plate2,,2013,Beltsville,Plate2,Run1,B5,B,5,B5,Unknown,34,0.9358,18.9,3.25,0.999,-3.337,0.652098128
230.S18,,,Beltsville,post,211,,rhizosphere,RR,corn,none,no_spray,,Org_3,,Plate2,B,6,2013,230,3/30/16,184,10/6/15,B6-Plate2,,2013,Beltsville,Plate2,Run1,B6,B,6,B6,Unknown,42,0.9358,18.77,3.55,0.999,-3.337,0.712291801
230.S19,,,Beltsville,post,212,,bulk,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate2,B,7,2013,230,3/30/16,184,10/6/15,B7-Plate2,,2013,Beltsville,Plate2,Run2,B1,B,1,B7,Unknown,50,0.8798,19.12,2.72,0.999,-3.359,0.545755972
230.S20,,,Beltsville,pre,212,,bulk,RR,soy,15yrs,spray,,CT-MD,,Plate2,B,8,2013,230,3/30/16,184,10/6/15,B8-Plate2,,2013,Beltsville,Plate2,Run2,B2,B,2,B8,Unknown,58,0.8798,18.75,3.48,0.999,-3.359,0.698246611
230.S21,,,Beltsville,post,213,,rhizosphere,RR,corn,15yrs,no_spray,,CT-MD,,Plate2,B,9,2013,230,3/30/16,184,10/6/15,B9-Plate2,,2013,Beltsville,Plate2,Run2,B3,B,3,B9,Unknown,66,0.8798,18.79,3.4,0.999,-3.359,0.682194965
230.S25,,,Beltsville,pre,204,,bulk,RR,soy,none,no_spray,,Org_6,,Plate2,C,1,2013,230,3/30/16,184,10/6/15,C1-Plate2,,2013,Beltsville,Plate2,Run1,C1,C,1,C1,Unknown,3,0.9358,19.2,2.65,0.999,-3.337,0.531710781
230.S34,,,Beltsville,pre,216,,bulk,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate2,C,10,2013,230,3/30/16,184,10/6/15,C10-Plate2,,2013,Beltsville,Plate2,Run2,C4,C,4,C10,Unknown,75,0.8798,18.97,3,0.999,-3.359,0.601936733
230.S35,,,Beltsville,post,216,,rhizosphere,RR,corn,15yrs,spray,,NT-MD,,Plate2,C,11,2013,230,3/30/16,184,10/6/15,C11-Plate2,,2013,Beltsville,Plate2,Run2,C5,C,5,C11,Unknown,83,0.8798,18.97,3,0.999,-3.359,0.601936733
230.S36,,,Beltsville,pre,217,,rhizosphere,RR,soy,15yrs,no_spray,,NT-MD,,Plate2,C,12,2013,230,3/30/16,184,10/6/15,C12-Plate2,,2013,Beltsville,Plate2,Run2,C6,C,6,C12,Unknown,91,0.8798,18.7,3.62,0.999,-3.359,0.726336992
230.S26,,,Beltsville,post,204,,rhizosphere,RR,soy,none,spray,,Org_6,,Plate2,C,2,2013,230,3/30/16,184,10/6/15,C2-Plate2,,2013,Beltsville,Plate2,Run1,C2,C,2,C2,Unknown,11,0.9358,19.2,2.65,0.999,-3.337,0.531710781
230.S27,,,Beltsville,pre,206,,rhizosphere,Non_RR,corn,none,no_spray,,Org_6,,Plate2,C,3,2013,230,3/30/16,184,10/6/15,C3-Plate2,,2013,Beltsville,Plate2,Run1,C3,C,3,C3,Unknown,19,0.9358,19.13,2.78,0.999,-3.337,0.557794706
230.S28,,,Beltsville,pre,210,,bulk,RR,soy,none,no_spray,,Org_3,,Plate2,C,4,2013,230,3/30/16,184,10/6/15,C4-Plate2,,2013,Beltsville,Plate2,Run1,C4,C,4,C4,Unknown,27,0.9358,19.01,3.02,0.999,-3.337,0.605949645
230.S29,,,Beltsville,post,210,,rhizosphere,RR,soy,none,spray,,Org_3,,Plate2,C,5,2013,230,3/30/16,184,10/6/15,C5-Plate2,,2013,Beltsville,Plate2,Run1,C5,C,5,C5,Unknown,35,0.9358,19.01,3.03,0.999,-3.337,0.607956101
230.S30,,,Beltsville,pre,211,,rhizosphere,Non_RR,corn,none,no_spray,,Org_3,,Plate2,C,6,2013,230,3/30/16,184,10/6/15,C6-Plate2,,2013,Beltsville,Plate2,Run1,C6,C,6,C6,Unknown,43,0.9358,19,3.03,0.999,-3.337,0.607956101
230.S31,,,Beltsville,pre,212,,bulk,RR,soy,15yrs,no_spray,,CT-MD,,Plate2,C,7,2013,230,3/30/16,184,10/6/15,C7-Plate2,,2013,Beltsville,Plate2,Run2,C1,C,1,C7,Unknown,51,0.8798,18.95,3.04,0.999,-3.359,0.609962557
230.S32,,,Beltsville,post,212,,rhizosphere,RR,soy,15yrs,spray,,CT-MD,,Plate2,C,8,2013,230,3/30/16,184,10/6/15,C8-Plate2,,2013,Beltsville,Plate2,Run2,C2,C,2,C8,Unknown,59,0.8798,18.93,3.08,0.999,-3.359,0.61798838
230.S33,,,Beltsville,pre,213,,rhizosphere,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate2,C,9,2013,230,3/30/16,184,10/6/15,C9-Plate2,,2013,Beltsville,Plate2,Run2,C3,C,3,C9,Unknown,67,0.8798,18.88,3.19,0.999,-3.359,0.640059393
230.S37,,,Beltsville,pre,204,,bulk,Non_RR,soy,none,no_spray,,Org_6,,Plate2,D,1,2013,230,3/30/16,184,10/6/15,D1-Plate2,,2013,Beltsville,Plate2,Run1,D1,D,1,D1,Unknown,4,0.9358,18.95,3.15,0.999,-3.337,0.63203357
230.S46,,,Beltsville,pre,216,,bulk,RR,corn,15yrs,no_spray,,NT-MD,,Plate2,D,10,2013,230,3/30/16,184,10/6/15,D10-Plate2,,2013,Beltsville,Plate2,Run2,D4,D,4,D10,Unknown,76,0.8798,18.92,3.11,0.999,-3.359,0.624007747
230.S47,,,Beltsville,pre,216,,rhizosphere,RR,corn,15yrs,spray,,NT-MD,,Plate2,D,11,2013,230,3/30/16,184,10/6/15,D11-Plate2,,2013,Beltsville,Plate2,Run2,D5,D,5,D11,Unknown,84,0.8798,18.94,3.07,0.999,-3.359,0.615981924
230.S48,,,Beltsville,pre,217,,rhizosphere,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate2,D,12,2013,230,3/30/16,184,10/6/15,D12-Plate2,,2013,Beltsville,Plate2,Run2,D6,D,6,D12,Unknown,92,0.8798,18.99,2.96,0.999,-3.359,0.59391091
230.S38,,,Beltsville,pre,204,,rhizosphere,RR,soy,none,spray,,Org_6,,Plate2,D,2,2013,230,3/30/16,184,10/6/15,D2-Plate2,,2013,Beltsville,Plate2,Run1,D2,D,2,D2,Unknown,12,0.9358,19.11,2.82,0.999,-3.337,0.565820529
230.S39,,,Beltsville,pre,206,,rhizosphere,RR,corn,none,no_spray,,Org_6,,Plate2,D,3,2013,230,3/30/16,184,10/6/15,D3-Plate2,,2013,Beltsville,Plate2,Run1,D3,D,3,D3,Unknown,20,0.9358,19.03,2.97,0.999,-3.337,0.595917366
230.S40,,,Beltsville,pre,210,,bulk,Non_RR,soy,none,no_spray,,Org_3,,Plate2,D,4,2013,230,3/30/16,184,10/6/15,D4-Plate2,,2013,Beltsville,Plate2,Run1,D4,D,4,D4,Unknown,28,0.9358,19.08,2.88,0.999,-3.337,0.577859264
230.S41,,,Beltsville,pre,210,,rhizosphere,RR,soy,none,spray,,Org_3,,Plate2,D,5,2013,230,3/30/16,184,10/6/15,D5-Plate2,,2013,Beltsville,Plate2,Run1,D5,D,5,D5,Unknown,36,0.9358,19.06,2.92,0.999,-3.337,0.585885087
230.S42,,,Beltsville,pre,211,,rhizosphere,RR,corn,none,no_spray,,Org_3,,Plate2,D,6,2013,230,3/30/16,184,10/6/15,D6-Plate2,,2013,Beltsville,Plate2,Run1,D6,D,6,D6,Unknown,44,0.9358,18.97,3.11,0.999,-3.337,0.624007747
230.S43,,,Beltsville,pre,212,,bulk,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate2,D,7,2013,230,3/30/16,184,10/6/15,D7-Plate2,,2013,Beltsville,Plate2,Run2,D1,D,1,D7,Unknown,52,0.8798,18.89,3.17,0.999,-3.359,0.636046482
230.S44,,,Beltsville,pre,212,,rhizosphere,RR,soy,15yrs,spray,,CT-MD,,Plate2,D,8,2013,230,3/30/16,184,10/6/15,D8-Plate2,,2013,Beltsville,Plate2,Run2,D2,D,2,D8,Unknown,60,0.8798,19.16,2.64,0.999,-3.359,0.529704325
230.S45,,,Beltsville,pre,213,,rhizosphere,RR,corn,15yrs,no_spray,,CT-MD,,Plate2,D,9,2013,230,3/30/16,184,10/6/15,D9-Plate2,,2013,Beltsville,Plate2,Run2,D3,D,3,D9,Unknown,68,0.8798,19,2.94,0.999,-3.359,0.589897999
230.S49,,,Beltsville,post,204,,rhizosphere,RR,soy,none,no_spray,,Org_6,,Plate2,E,1,2013,230,3/30/16,184,10/6/15,E1-Plate2,,2013,Beltsville,Plate2,Run1,E1,E,1,E1,Unknown,5,0.9358,19.09,2.85,0.999,-3.337,0.571839897
230.S58,,,Beltsville,post,216,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate2,E,10,2013,230,3/30/16,184,10/6/15,E10-Plate2,,2013,Beltsville,Plate2,Run2,E4,E,4,E10,Unknown,77,0.8798,18.94,3.06,0.999,-3.359,0.613975468
230.S59,,,Beltsville,post,217,,bulk,RR,soy,15yrs,no_spray,,NT-MD,,Plate2,E,11,2013,230,3/30/16,184,10/6/15,E11-Plate2,,2013,Beltsville,Plate2,Run2,E5,E,5,E11,Unknown,85,0.8798,18.96,3.03,0.999,-3.359,0.607956101
230.S60,,,Beltsville,post,217,,bulk,RR,soy,15yrs,spray,,NT-MD,,Plate2,E,12,2013,230,3/30/16,184,10/6/15,E12-Plate2,,2013,Beltsville,Plate2,Run2,E6,E,6,E12,Unknown,93,0.8798,18.93,3.09,0.999,-3.359,0.619994835
230.S50,,,Beltsville,post,206,,bulk,Non_RR,corn,none,no_spray,,Org_6,,Plate2,E,2,2013,230,3/30/16,184,10/6/15,E2-Plate2,,2013,Beltsville,Plate2,Run1,E2,E,2,E2,Unknown,13,0.9358,19.15,2.73,0.999,-3.337,0.547762427
230.S51,,,Beltsville,post,206,,bulk,RR,corn,none,spray,,Org_6,,Plate2,E,3,2013,230,3/30/16,184,10/6/15,E3-Plate2,,2013,Beltsville,Plate2,Run1,E3,E,3,E3,Unknown,21,0.9358,19,3.04,0.999,-3.337,0.609962557
230.S52,,,Beltsville,post,210,,rhizosphere,RR,soy,none,no_spray,,Org_3,,Plate2,E,4,2013,230,3/30/16,184,10/6/15,E4-Plate2,,2013,Beltsville,Plate2,Run1,E4,E,4,E4,Unknown,29,0.9358,19.08,2.88,0.999,-3.337,0.577859264
230.S53,,,Beltsville,post,211,,bulk,Non_RR,corn,none,no_spray,,Org_3,,Plate2,E,5,2013,230,3/30/16,184,10/6/15,E5-Plate2,,2013,Beltsville,Plate2,Run1,E5,E,5,E5,Unknown,37,0.9358,18.87,3.33,0.999,-3.337,0.668149774
230.S54,,,Beltsville,post,211,,bulk,RR,corn,none,spray,,Org_3,,Plate2,E,6,2013,230,3/30/16,184,10/6/15,E6-Plate2,,2013,Beltsville,Plate2,Run1,E6,E,6,E6,Unknown,45,0.9358,18.93,3.18,0.999,-3.337,0.638052937
230.S55,,,Beltsville,post,212,,rhizosphere,RR,soy,15yrs,no_spray,,CT-MD,,Plate2,E,7,2013,230,3/30/16,184,10/6/15,E7-Plate2,,2013,Beltsville,Plate2,Run2,E1,E,1,E7,Unknown,53,0.8798,19,2.95,0.999,-3.359,0.591904455
230.S56,,,Beltsville,post,213,,bulk,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate2,E,8,2013,230,3/30/16,184,10/6/15,E8-Plate2,,2013,Beltsville,Plate2,Run2,E2,E,2,E8,Unknown,61,0.8798,19.17,2.63,0.999,-3.359,0.52769787
230.S57,,,Beltsville,post,213,,bulk,RR,corn,15yrs,spray,,CT-MD,,Plate2,E,9,2013,230,3/30/16,184,10/6/15,E9-Plate2,,2013,Beltsville,Plate2,Run2,E3,E,3,E9,Unknown,69,0.8798,18.86,3.25,0.999,-3.359,0.652098128
230.S61,,,Beltsville,post,204,,rhizosphere,Non_RR,soy,none,no_spray,,Org_6,,Plate2,F,1,2013,230,3/30/16,184,10/6/15,F1-Plate2,,2013,Beltsville,Plate2,Run1,F1,F,1,F1,Unknown,6,0.9358,19.14,2.76,0.999,-3.337,0.553781795
230.S70,,,Beltsville,post,216,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MD,,Plate2,F,10,2013,230,3/30/16,184,10/6/15,F10-Plate2,,2013,Beltsville,Plate2,Run2,F4,F,4,F10,Unknown,78,0.8798,19.15,2.65,0.999,-3.359,0.531710781
230.S71,,,Beltsville,post,217,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate2,F,11,2013,230,3/30/16,184,10/6/15,F11-Plate2,,2013,Beltsville,Plate2,Run2,F5,F,5,F11,Unknown,86,0.8798,18.99,2.96,0.999,-3.359,0.59391091
230.S72,,,Beltsville,pre,217,,bulk,RR,soy,15yrs,spray,,NT-MD,,Plate2,F,12,2013,230,3/30/16,184,10/6/15,F12-Plate2,,2013,Beltsville,Plate2,Run2,F6,F,6,F12,Unknown,94,0.8798,18.99,2.96,0.999,-3.359,0.59391091
230.S62,,,Beltsville,post,206,,bulk,RR,corn,none,no_spray,,Org_6,,Plate2,F,2,2013,230,3/30/16,184,10/6/15,F2-Plate2,,2013,Beltsville,Plate2,Run1,F2,F,2,F2,Unknown,14,0.9358,18.93,3.18,0.999,-3.337,0.638052937
230.S63,,,Beltsville,pre,206,,bulk,RR,corn,none,spray,,Org_6,,Plate2,F,3,2013,230,3/30/16,184,10/6/15,F3-Plate2,,2013,Beltsville,Plate2,Run1,F3,F,3,F3,Unknown,22,0.9358,18.97,3.11,0.999,-3.337,0.624007747
230.S64,,,Beltsville,post,210,,rhizosphere,Non_RR,soy,none,no_spray,,Org_3,,Plate2,F,4,2013,230,3/30/16,184,10/6/15,F4-Plate2,,2013,Beltsville,Plate2,Run1,F4,F,4,F4,Unknown,30,0.9358,No Ct,No Ct,0.999,-3.337,#VALUE!
230.S65,,,Beltsville,post,211,,bulk,RR,corn,none,no_spray,,Org_3,,Plate2,F,5,2013,230,3/30/16,184,10/6/15,F5-Plate2,,2013,Beltsville,Plate2,Run1,F5,F,5,F5,Unknown,38,0.9358,18.86,3.34,0.999,-3.337,0.67015623
230.S66,,,Beltsville,pre,211,,bulk,RR,corn,none,spray,,Org_3,,Plate2,F,6,2013,230,3/30/16,184,10/6/15,F6-Plate2,,2013,Beltsville,Plate2,Run1,F6,F,6,F6,Unknown,46,0.9358,19.05,2.94,0.999,-3.337,0.589897999
230.S67,,,Beltsville,post,212,,rhizosphere,Non_RR,soy,15yrs,no_spray,,CT-MD,,Plate2,F,7,2013,230,3/30/16,184,10/6/15,F7-Plate2,,2013,Beltsville,Plate2,Run2,F1,F,1,F7,Unknown,54,0.8798,19.02,2.9,0.999,-3.359,0.581872176
230.S68,,,Beltsville,post,213,,bulk,RR,corn,15yrs,no_spray,,CT-MD,,Plate2,F,8,2013,230,3/30/16,184,10/6/15,F8-Plate2,,2013,Beltsville,Plate2,Run2,F2,F,2,F8,Unknown,62,0.8798,18.89,3.18,0.999,-3.359,0.638052937
230.S69,,,Beltsville,pre,213,,bulk,RR,corn,15yrs,spray,,CT-MD,,Plate2,F,9,2013,230,3/30/16,184,10/6/15,F9-Plate2,,2013,Beltsville,Plate2,Run2,F3,F,3,F9,Unknown,70,0.8798,18.86,3.23,0.999,-3.359,0.648085216
230.S73,,,Beltsville,pre,204,,rhizosphere,RR,soy,none,no_spray,,Org_6,,Plate2,G,1,2013,230,3/30/16,184,10/6/15,G1-Plate2,,2013,Beltsville,Plate2,Run1,G1,G,1,G1,Unknown,7,0.9358,19.18,2.69,0.999,-3.337,0.539736604
230.S82,,,Beltsville,pre,216,,rhizosphere,Non_RR,corn,15yrs,no_spray,,NT-MD,,Plate2,G,10,2013,230,3/30/16,184,10/6/15,G10-Plate2,,2013,Beltsville,Plate2,Run2,G4,G,4,G10,Unknown,79,0.8798,18.99,2.97,0.999,-3.359,0.595917366
230.S83,,,Beltsville,pre,217,,bulk,RR,soy,15yrs,no_spray,,NT-MD,,Plate2,G,11,2013,230,3/30/16,184,10/6/15,G11-Plate2,,2013,Beltsville,Plate2,Run2,G5,G,5,G11,Unknown,87,0.8798,19.02,2.91,0.999,-3.359,0.583878631
230.S84,,,Beltsville,post,217,,rhizosphere,RR,soy,15yrs,spray,,NT-MD,,Plate2,G,12,2013,230,3/30/16,184,10/6/15,G12-Plate2,,2013,Beltsville,Plate2,Run2,G6,G,6,G12,Unknown,95,0.8798,18.88,3.19,0.999,-3.359,0.640059393
230.S74,,,Beltsville,pre,206,,bulk,Non_RR,corn,none,no_spray,,Org_6,,Plate2,G,2,2013,230,3/30/16,184,10/6/15,G2-Plate2,,2013,Beltsville,Plate2,Run1,G2,G,2,G2,Unknown,15,0.9358,19.36,2.37,0.999,-3.337,0.475530019
230.S75,,,Beltsville,post,206,,rhizosphere,RR,corn,none,spray,,Org_6,,Plate2,G,3,2013,230,3/30/16,184,10/6/15,G3-Plate2,,2013,Beltsville,Plate2,Run1,G3,G,3,G3,Unknown,23,0.9358,18.98,3.07,0.999,-3.337,0.615981924
230.S76,,,Beltsville,pre,210,,rhizosphere,RR,soy,none,no_spray,,Org_3,,Plate2,G,4,2013,230,3/30/16,184,10/6/15,G4-Plate2,,2013,Beltsville,Plate2,Run1,G4,G,4,G4,Unknown,31,0.9358,19.01,3.01,0.999,-3.337,0.603943189
230.S77,,,Beltsville,pre,211,,bulk,Non_RR,corn,none,no_spray,,Org_3,,Plate2,G,5,2013,230,3/30/16,184,10/6/15,G5-Plate2,,2013,Beltsville,Plate2,Run1,G5,G,5,G5,Unknown,39,0.9358,18.93,3.2,0.999,-3.337,0.642065849
230.S78,,,Beltsville,post,211,,rhizosphere,RR,corn,none,spray,,Org_3,,Plate2,G,6,2013,230,3/30/16,184,10/6/15,G6-Plate2,,2013,Beltsville,Plate2,Run1,G6,G,6,G6,Unknown,47,0.9358,18.73,3.66,0.999,-3.337,0.734362815
230.S79,,,Beltsville,pre,212,,rhizosphere,RR,soy,15yrs,no_spray,,CT-MD,,Plate2,G,7,2013,230,3/30/16,184,10/6/15,G7-Plate2,,2013,Beltsville,Plate2,Run2,G1,G,1,G7,Unknown,55,0.8798,18.88,3.2,0.999,-3.359,0.642065849
230.S80,,,Beltsville,pre,213,,bulk,Non_RR,corn,15yrs,no_spray,,CT-MD,,Plate2,G,8,2013,230,3/30/16,184,10/6/15,G8-Plate2,,2013,Beltsville,Plate2,Run2,G2,G,2,G8,Unknown,63,0.8798,19.1,2.74,0.999,-3.359,0.549768883
230.S81,,,Beltsville,post,213,,rhizosphere,RR,corn,15yrs,spray,,CT-MD,,Plate2,G,9,2013,230,3/30/16,184,10/6/15,G9-Plate2,,2013,Beltsville,Plate2,Run2,G3,G,3,G9,Unknown,71,0.8798,18.76,3.47,0.999,-3.359,0.696240155
230.S85,,,Beltsville,pre,204,,rhizosphere,Non_RR,soy,none,no_spray,,Org_6,,Plate2,H,1,2013,230,3/30/16,184,10/6/15,H1-Plate2,,2013,Beltsville,Plate2,Run1,H1,H,1,H1,Unknown,8,0.9358,19.07,2.9,0.999,-3.337,0.581872176
230.S94,,,Beltsville,pre,216,,rhizosphere,RR,corn,15yrs,no_spray,,NT-MD,,Plate2,H,10,2013,230,3/30/16,184,10/6/15,H10-Plate2,,2013,Beltsville,Plate2,Run2,H4,H,4,H10,Unknown,80,0.8798,19.23,2.51,0.999,-3.359,0.5036204
230.S95,,,Beltsville,pre,217,,bulk,Non_RR,soy,15yrs,no_spray,,NT-MD,,Plate2,H,11,2013,230,3/30/16,184,10/6/15,H11-Plate2,,2013,Beltsville,Plate2,Run2,H5,H,5,H11,Unknown,88,0.8798,19,2.94,0.999,-3.359,0.589897999
230.S96,,,Beltsville,pre,217,,rhizosphere,RR,soy,15yrs,spray,,NT-MD,,Plate2,H,12,2013,230,3/30/16,184,10/6/15,H12-Plate2,,2013,Beltsville,Plate2,Run2,H6,H,6,H12,Unknown,96,0.8798,18.98,2.98,0.999,-3.359,0.597923822
230.S86,,,Beltsville,pre,206,,bulk,RR,corn,none,no_spray,,Org_6,,Plate2,H,2,2013,230,3/30/16,184,10/6/15,H2-Plate2,,2013,Beltsville,Plate2,Run1,H2,H,2,H2,Unknown,16,0.9358,19.05,2.93,0.999,-3.337,0.587891543
230.S87,,,Beltsville,pre,206,,rhizosphere,RR,corn,none,spray,,Org_6,,Plate2,H,3,2013,230,3/30/16,184,10/6/15,H3-Plate2,,2013,Beltsville,Plate2,Run1,H3,H,3,H3,Unknown,24,0.9358,18.99,3.05,0.999,-3.337,0.611969012
